unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1711969200,2024-04-01 11:00:00,BTC/USD,69580,69822,69460,69478,19.13509602,1329468.2012775599
1711965600,2024-04-01 10:00:00,BTC/USD,69432,69599,69321,69581,69.19461552,4814630.54249712
1711962000,2024-04-01 09:00:00,BTC/USD,69463,69622,69439,69456,11.19587765,777620.8780584
1711958400,2024-04-01 08:00:00,BTC/USD,69620,69620,69215,69436,49.77083220,3455887.5046392
1711954800,2024-04-01 07:00:00,BTC/USD,69616,69798,69533,69625,34.45660220,2399040.928175
1711951200,2024-04-01 06:00:00,BTC/USD,69156,69689,68900,69641,178.58740913,12437005.75922233
1711947600,2024-04-01 05:00:00,BTC/USD,70447,70509,69031,69156,181.14298166,12527124.039678961
1711944000,2024-04-01 04:00:00,BTC/USD,70577,70672,70446,70446,14.32710574,1009287.2909600401
1711940400,2024-04-01 03:00:00,BTC/USD,70883,70909,70549,70619,18.19375779,1284824.98137201
1711936800,2024-04-01 02:00:00,BTC/USD,70840,70921,70793,70878,76.38626457,5414105.66019246
1711933200,2024-04-01 01:00:00,BTC/USD,71177,71199,70830,70848,30.59518713,2167607.81778624
1711929600,2024-04-01 00:00:00,BTC/USD,71296,71296,70886,71182,45.90916826,3267906.41508332
1711926000,2024-03-31 23:00:00,BTC/USD,70970,71391,70933,71285,64.68524666,4611087.808158101
1711922400,2024-03-31 22:00:00,BTC/USD,70868,71077,70863,70979,38.95913323,2765280.31753217
1711918800,2024-03-31 21:00:00,BTC/USD,70854,70963,70657,70860,76.24013046,5402375.6443956
1711915200,2024-03-31 20:00:00,BTC/USD,71088,71124,70759,70851,13.64464016,966736.39997616
1711911600,2024-03-31 19:00:00,BTC/USD,70843,71133,70667,71034,58.23819167,4136891.70708678
1711908000,2024-03-31 18:00:00,BTC/USD,70519,71219,70454,70881,143.71727174,10186823.93820294
1711904400,2024-03-31 17:00:00,BTC/USD,70505,70553,70462,70517,9.46441445,667402.11377065
1711900800,2024-03-31 16:00:00,BTC/USD,70402,70674,70339,70474,43.80014158,3086771.17770892
1711897200,2024-03-31 15:00:00,BTC/USD,70549,70549,70311,70395,47.68064680,3356479.131486
1711893600,2024-03-31 14:00:00,BTC/USD,70598,70682,70472,70558,38.06300920,2685649.8031336004
1711890000,2024-03-31 13:00:00,BTC/USD,70522,70750,70510,70609,33.48413716,2364281.4407304404
1711886400,2024-03-31 12:00:00,BTC/USD,70399,70600,70370,70523,35.36577652,2494100.65751996
1711882800,2024-03-31 11:00:00,BTC/USD,70273,70437,70273,70379,20.29384933,1428260.82199607
1711879200,2024-03-31 10:00:00,BTC/USD,70240,70327,70223,70273,9.76821023,686441.4374927899
1711875600,2024-03-31 09:00:00,BTC/USD,70281,70319,70176,70240,8.49035742,596362.7051808
1711872000,2024-03-31 08:00:00,BTC/USD,70310,70471,70251,70275,40.34164027,2835008.76997425
1711868400,2024-03-31 07:00:00,BTC/USD,70254,70344,70185,70292,17.72414754,1245865.77888168
1711864800,2024-03-31 06:00:00,BTC/USD,70393,70405,70202,70238,21.28102001,1494736.2834623798
1711861200,2024-03-31 05:00:00,BTC/USD,70084,70462,70074,70355,29.35086286,2064979.9565152999
1711857600,2024-03-31 04:00:00,BTC/USD,69941,70125,69884,70115,12.83339682,899813.6180343
1711854000,2024-03-31 03:00:00,BTC/USD,70002,70009,69798,69939,26.40774674,1846931.39924886
1711850400,2024-03-31 02:00:00,BTC/USD,70040,70150,69965,69985,18.03323323,1262055.8276015501
1711846800,2024-03-31 01:00:00,BTC/USD,69896,70083,69861,70069,16.30446050,1142437.2427745
1711843200,2024-03-31 00:00:00,BTC/USD,69616,69965,69594,69896,33.80800566,2363044.36361136
1711839600,2024-03-30 23:00:00,BTC/USD,69747,69805,69586,69613,23.15401654,1611820.55339902
1711836000,2024-03-30 22:00:00,BTC/USD,69753,69856,69681,69753,17.27507530,1204988.3274009
1711832400,2024-03-30 21:00:00,BTC/USD,69857,69903,69681,69758,25.79410997,1799345.52328726
1711828800,2024-03-30 20:00:00,BTC/USD,69904,69947,69818,69867,11.40100370,796553.9255079001
1711825200,2024-03-30 19:00:00,BTC/USD,69996,70010,69739,69946,34.96682041,2445789.22039786
1711821600,2024-03-30 18:00:00,BTC/USD,70087,70087,69923,70006,28.22536572,1975944.95259432
1711818000,2024-03-30 17:00:00,BTC/USD,70227,70227,70058,70088,24.06094899,1686383.79281112
1711814400,2024-03-30 16:00:00,BTC/USD,70046,70319,69951,70233,44.55742270,3129401.4684890998
1711810800,2024-03-30 15:00:00,BTC/USD,70100,70192,69915,70055,43.81825381,3069687.77065955
1711807200,2024-03-30 14:00:00,BTC/USD,70205,70225,70041,70093,18.78426002,1316645.1375818602
1711803600,2024-03-30 13:00:00,BTC/USD,70256,70302,70125,70200,20.60352489,1446367.447278
1711800000,2024-03-30 12:00:00,BTC/USD,70218,70256,70130,70256,11.18216955,785614.5039047999
1711796400,2024-03-30 11:00:00,BTC/USD,70072,70218,70069,70218,36.67131711,2574986.54482998
1711792800,2024-03-30 10:00:00,BTC/USD,70052,70145,69987,70056,12.22260651,856266.92166456
1711789200,2024-03-30 09:00:00,BTC/USD,69988,70167,69944,70052,28.77027350,2015415.1992219999
1711785600,2024-03-30 08:00:00,BTC/USD,69898,70046,69857,70003,15.11851834,1058341.63935502
1711782000,2024-03-30 07:00:00,BTC/USD,70002,70077,69898,69898,13.18730065,921765.9408336999
1711778400,2024-03-30 06:00:00,BTC/USD,70059,70139,69932,70010,10.68473502,748038.2987502
1711774800,2024-03-30 05:00:00,BTC/USD,70121,70344,69933,70057,46.39121070,3250029.0480099
1711771200,2024-03-30 04:00:00,BTC/USD,69829,70133,69807,70107,34.49968630,2418669.5074341
1711767600,2024-03-30 03:00:00,BTC/USD,69993,70087,69814,69829,14.10282519,984786.18019251
1711764000,2024-03-30 02:00:00,BTC/USD,70034,70062,69901,69992,28.56417480,1999263.7226016
1711760400,2024-03-30 01:00:00,BTC/USD,69991,70197,69866,70025,25.37201818,1776675.5730545002
1711756800,2024-03-30 00:00:00,BTC/USD,69934,69991,69776,69991,20.43329374,1430146.66215634
1711753200,2024-03-29 23:00:00,BTC/USD,69849,69957,69786,69903,21.93089780,1533035.5489134
1711749600,2024-03-29 22:00:00,BTC/USD,69498,69862,69486,69848,42.95891476,3000594.27815648
1711746000,2024-03-29 21:00:00,BTC/USD,69653,69670,69347,69467,43.44867631,3018249.19722677
1711742400,2024-03-29 20:00:00,BTC/USD,69702,69738,69572,69653,25.91603765,1805129.77043545
1711738800,2024-03-29 19:00:00,BTC/USD,69521,69706,69406,69706,23.90299263,1666182.00426678
1711735200,2024-03-29 18:00:00,BTC/USD,69440,69622,69360,69547,24.80354018,1725011.80889846
1711731600,2024-03-29 17:00:00,BTC/USD,69127,69480,69119,69451,41.36537358,2872866.5605045804
1711728000,2024-03-29 16:00:00,BTC/USD,69195,69572,69106,69194,93.36250922,6460125.46296868
1711724400,2024-03-29 15:00:00,BTC/USD,70077,70159,69073,69186,163.62140808,11320310.73942288
1711720800,2024-03-29 14:00:00,BTC/USD,70442,70533,70066,70101,123.05424908,8626225.91475708
1711717200,2024-03-29 13:00:00,BTC/USD,70153,70623,70052,70426,37.34574832,2630111.67118432
1711713600,2024-03-29 12:00:00,BTC/USD,70161,70305,69873,70154,23.27361815,1632737.4076951
1711710000,2024-03-29 11:00:00,BTC/USD,69842,70332,69842,70167,65.34768908,4585251.29967636
1711706400,2024-03-29 10:00:00,BTC/USD,69758,69909,69597,69909,33.08627842,2313028.63806378
1711702800,2024-03-29 09:00:00,BTC/USD,69949,70056,69600,69749,47.25860572,3296240.49036428
1711699200,2024-03-29 08:00:00,BTC/USD,69799,70083,69686,69946,83.26675149,5824176.19971954
1711695600,2024-03-29 07:00:00,BTC/USD,70445,70500,69782,69800,62.25453462,4345366.516476
1711692000,2024-03-29 06:00:00,BTC/USD,70201,70488,70056,70437,41.70079385,2937278.81641245
1711688400,2024-03-29 05:00:00,BTC/USD,70365,70469,70209,70209,27.91521083,1959899.03716347
1711684800,2024-03-29 04:00:00,BTC/USD,70459,70539,70310,70374,22.97364225,1616747.0997015
1711681200,2024-03-29 03:00:00,BTC/USD,70640,70739,70320,70462,33.67695513,2372945.6123700603
1711677600,2024-03-29 02:00:00,BTC/USD,70792,70843,70606,70640,11.85373316,837347.7104224
1711674000,2024-03-29 01:00:00,BTC/USD,70767,70929,70664,70807,13.02172700,922029.4236890001
1711670400,2024-03-29 00:00:00,BTC/USD,70769,70840,70633,70752,23.79282030,1683389.6218655999
1711666800,2024-03-28 23:00:00,BTC/USD,70857,71065,70708,70803,71.48554093,5061390.75446679
1711663200,2024-03-28 22:00:00,BTC/USD,70810,70910,70590,70872,28.25559561,2002530.57207192
1711659600,2024-03-28 21:00:00,BTC/USD,70679,70934,70678,70843,39.63494198,2807858.19468914
1711656000,2024-03-28 20:00:00,BTC/USD,70850,70914,70657,70699,56.64754045,4004924.46227455
1711652400,2024-03-28 19:00:00,BTC/USD,70547,70927,70495,70847,45.97002631,3256838.45398457
1711648800,2024-03-28 18:00:00,BTC/USD,70797,70980,70398,70543,139.49317209,9840266.83874487
1711645200,2024-03-28 17:00:00,BTC/USD,70716,70837,70480,70792,29.80098535,2109671.3548972
1711641600,2024-03-28 16:00:00,BTC/USD,71310,71336,70545,70689,160.10152569,11317416.749500409
1711638000,2024-03-28 15:00:00,BTC/USD,71530,71585,71000,71296,195.28232594,13922848.71021824
1711634400,2024-03-28 14:00:00,BTC/USD,70832,71587,70691,71587,207.35582027,14843981.10566849
1711630800,2024-03-28 13:00:00,BTC/USD,70800,71322,70386,70870,276.39700007,19588255.3949609
1711627200,2024-03-28 12:00:00,BTC/USD,70632,70801,70320,70801,162.37972536,11496646.935213361
1711623600,2024-03-28 11:00:00,BTC/USD,70766,70912,70494,70605,56.91806116,4018699.7082018
1711620000,2024-03-28 10:00:00,BTC/USD,70549,70800,70319,70783,71.69835584,5075024.721422721
1711616400,2024-03-28 09:00:00,BTC/USD,70547,70893,70505,70554,70.29767903,4959782.44628262
1711612800,2024-03-28 08:00:00,BTC/USD,70383,70835,70293,70539,144.16416219,10169195.83672041
1711609200,2024-03-28 07:00:00,BTC/USD,70361,70420,70179,70387,18.63467906,1311639.15499622
1711605600,2024-03-28 06:00:00,BTC/USD,69693,70357,69646,70340,98.68842409,6941743.7504906
1711602000,2024-03-28 05:00:00,BTC/USD,69686,69881,69577,69690,28.94640471,2017274.9442399
1711598400,2024-03-28 04:00:00,BTC/USD,69242,69700,69238,69675,33.30268267,2320364.4150322503
1711594800,2024-03-28 03:00:00,BTC/USD,69127,69330,69040,69281,47.55683820,3294785.3073342
1711591200,2024-03-28 02:00:00,BTC/USD,69427,69522,68863,69082,56.27895769,3887862.95514058
1711587600,2024-03-28 01:00:00,BTC/USD,69624,69699,69239,69409,55.00350450,3817738.2438405
1711584000,2024-03-28 00:00:00,BTC/USD,69406,69944,69383,69641,51.85534648,3611258.18421368
1711580400,2024-03-27 23:00:00,BTC/USD,69419,69578,69043,69421,19.90716580,1381975.3570018
1711576800,2024-03-27 22:00:00,BTC/USD,68916,69419,68900,69419,27.58140128,1914673.29545632
1711573200,2024-03-27 21:00:00,BTC/USD,68864,69214,68864,68916,48.25678785,3325664.7914706003
1711569600,2024-03-27 20:00:00,BTC/USD,68579,69105,68579,68876,69.97190708,4819385.07204208
1711566000,2024-03-27 19:00:00,BTC/USD,68458,68888,68426,68595,55.14789517,3782869.86918615
1711562400,2024-03-27 18:00:00,BTC/USD,68665,68912,68362,68437,77.89971402,5331222.72838674
1711558800,2024-03-27 17:00:00,BTC/USD,69225,69397,68528,68670,35.60490561,2444988.8682387
1711555200,2024-03-27 16:00:00,BTC/USD,68867,69284,68388,69231,101.38817476,7019204.72680956
1711551600,2024-03-27 15:00:00,BTC/USD,70022,70047,68800,68850,119.95561102,8258943.818727001
1711548000,2024-03-27 14:00:00,BTC/USD,69860,70167,68557,70025,588.98235639,41243489.506209746
1711544400,2024-03-27 13:00:00,BTC/USD,70198,71754,69697,69886,557.88666071,38988467.17037906
1711540800,2024-03-27 12:00:00,BTC/USD,70232,70353,70000,70171,23.88460868,1676006.87568428
1711537200,2024-03-27 11:00:00,BTC/USD,70128,70344,70044,70213,26.74261264,1877679.06129232
1711533600,2024-03-27 10:00:00,BTC/USD,70050,70192,69909,70117,22.87935976,1604232.06829192
1711530000,2024-03-27 09:00:00,BTC/USD,69568,70091,69438,70054,91.01816674,6376186.65280396
1711526400,2024-03-27 08:00:00,BTC/USD,69741,69999,69511,69554,31.78028902,2210446.22249708
1711522800,2024-03-27 07:00:00,BTC/USD,70316,70316,69664,69741,77.41264826,5398835.50230066
1711519200,2024-03-27 06:00:00,BTC/USD,70451,70557,70168,70307,47.47336282,3337709.7197857397
1711515600,2024-03-27 05:00:00,BTC/USD,70194,70503,70154,70461,60.53479127,4265341.92767547
1711512000,2024-03-27 04:00:00,BTC/USD,70397,70498,70058,70173,51.73734835,3630564.94576455
1711508400,2024-03-27 03:00:00,BTC/USD,70600,70680,70329,70381,12.92737160,909841.3405796001
1711504800,2024-03-27 02:00:00,BTC/USD,70343,70589,70183,70579,25.30611402,1786080.22141758
1711501200,2024-03-27 01:00:00,BTC/USD,70613,70725,70218,70327,40.18947457,2826405.1780843902
1711497600,2024-03-27 00:00:00,BTC/USD,69999,70674,69820,70612,91.90150267,6489348.90653404
1711494000,2024-03-26 23:00:00,BTC/USD,70218,70294,69942,69997,24.68808697,1728092.0236390901
1711490400,2024-03-26 22:00:00,BTC/USD,69996,70267,69666,70248,76.12094946,5347344.45766608
1711486800,2024-03-26 21:00:00,BTC/USD,69831,70235,69728,70012,67.68381290,4738679.108754801
1711483200,2024-03-26 20:00:00,BTC/USD,69456,69884,69377,69829,55.38792303,3867683.2772618704
1711479600,2024-03-26 19:00:00,BTC/USD,69957,70096,69405,69456,361.98840640,25142266.754918396
1711476000,2024-03-26 18:00:00,BTC/USD,70106,70500,69971,69971,116.91228166,8180469.26003186
1711472400,2024-03-26 17:00:00,BTC/USD,69740,70215,69537,70066,157.83925139,11059164.98789174
1711468800,2024-03-26 16:00:00,BTC/USD,70265,70531,69439,69779,137.19614040,9573409.480971599
1711465200,2024-03-26 15:00:00,BTC/USD,70318,70349,69722,70279,150.08768649,10548012.518830711
1711461600,2024-03-26 14:00:00,BTC/USD,70408,70691,69257,70311,466.24004118,32781803.53540698
1711458000,2024-03-26 13:00:00,BTC/USD,71107,71126,70100,70404,234.85402932,16534663.080245279
1711454400,2024-03-26 12:00:00,BTC/USD,70694,71108,70547,71107,74.49522061,5297131.65191527
1711450800,2024-03-26 11:00:00,BTC/USD,70917,70929,70606,70700,40.81881363,2885890.123641
1711447200,2024-03-26 10:00:00,BTC/USD,71192,71222,70903,70918,49.91912171,3540164.27342978
1711443600,2024-03-26 09:00:00,BTC/USD,70705,71284,70641,71168,52.76243806,3754997.19185408
1711440000,2024-03-26 08:00:00,BTC/USD,70517,70835,70319,70720,97.14543964,6870125.4913408
1711436400,2024-03-26 07:00:00,BTC/USD,70645,71572,70455,70512,173.38764310,12225909.490267199
1711432800,2024-03-26 06:00:00,BTC/USD,70326,70645,70300,70639,12.93176830,913487.1809437
1711429200,2024-03-26 05:00:00,BTC/USD,70632,70640,70314,70325,11.46306573,806140.09746225
1711425600,2024-03-26 04:00:00,BTC/USD,70444,70674,70443,70630,17.06055805,1204987.2150715
1711422000,2024-03-26 03:00:00,BTC/USD,70512,70623,70311,70471,20.29205033,1430001.0788054299
1711418400,2024-03-26 02:00:00,BTC/USD,70274,70564,70069,70498,17.57777182,1239197.75776636
1711414800,2024-03-26 01:00:00,BTC/USD,69909,70319,69812,70293,17.75771223,1248242.86578339
1711411200,2024-03-26 00:00:00,BTC/USD,69889,70218,69756,69910,45.33778102,3169564.2711082003
1711407600,2024-03-25 23:00:00,BTC/USD,70352,70491,69757,69898,77.38835776,5409291.43070848
1711404000,2024-03-25 22:00:00,BTC/USD,69885,70717,69880,70311,113.53634835,7982854.18883685
1711400400,2024-03-25 21:00:00,BTC/USD,70951,70997,69584,69865,167.72736398,11718272.2844627
1711396800,2024-03-25 20:00:00,BTC/USD,71095,71213,70706,70977,161.50039826,11462813.767300019
1711393200,2024-03-25 19:00:00,BTC/USD,70881,71099,70573,71043,112.26688925,7975776.61298775
1711389600,2024-03-25 18:00:00,BTC/USD,70595,70969,70402,70904,209.75073457,14872166.08395128
1711386000,2024-03-25 17:00:00,BTC/USD,70178,70852,70145,70587,240.20576201,16955404.12299987
1711382400,2024-03-25 16:00:00,BTC/USD,69817,70277,69464,70179,168.17510845,11802360.935912551
1711378800,2024-03-25 15:00:00,BTC/USD,69455,70049,69136,69821,386.79786037,27006613.40889377
1711375200,2024-03-25 14:00:00,BTC/USD,68012,69463,67711,69384,469.75549805,32593515.476701204
1711371600,2024-03-25 13:00:00,BTC/USD,67108,68054,66884,68041,221.24754700,15053904.345426999
1711368000,2024-03-25 12:00:00,BTC/USD,66827,67281,66807,67109,62.16522130,4171845.8362217
1711364400,2024-03-25 11:00:00,BTC/USD,67030,67051,66789,66836,103.66322723,6928435.455144281
1711360800,2024-03-25 10:00:00,BTC/USD,67090,67359,66888,67023,45.14971054,3026069.04952242
1711357200,2024-03-25 09:00:00,BTC/USD,66953,67120,66783,67087,15.84835751,1063218.76027337
1711353600,2024-03-25 08:00:00,BTC/USD,66841,67218,66829,66958,13.74162655,920111.8305349
1711350000,2024-03-25 07:00:00,BTC/USD,67181,67295,66767,66852,25.32509823,1693033.4668719599
1711346400,2024-03-25 06:00:00,BTC/USD,67393,67395,66960,67173,66.53691189,4469483.98238697
1711342800,2024-03-25 05:00:00,BTC/USD,67538,67735,67322,67391,39.34930984,2651789.33942744
1711339200,2024-03-25 04:00:00,BTC/USD,67339,67538,67049,67503,55.04833675,3715927.87563525
1711335600,2024-03-25 03:00:00,BTC/USD,66710,67338,66600,67338,84.91904113,5718278.39161194
1711332000,2024-03-25 02:00:00,BTC/USD,66556,66820,66407,66720,24.55454496,1638279.2397312
1711328400,2024-03-25 01:00:00,BTC/USD,66571,66967,66451,66546,79.88612816,5316102.28453536
1711324800,2024-03-25 00:00:00,BTC/USD,67208,67322,66504,66573,104.65230391,6967017.82820043
1711321200,2024-03-24 23:00:00,BTC/USD,66924,67613,66924,67188,131.84036497,8858090.44160436
1711317600,2024-03-24 22:00:00,BTC/USD,66551,67000,66476,66962,61.05278795,4088216.7867079
1711314000,2024-03-24 21:00:00,BTC/USD,66220,66653,66189,66544,37.33322374,2484302.0405545603
1711310400,2024-03-24 20:00:00,BTC/USD,65884,66447,65736,66149,70.59869515,4670033.08547735
1711306800,2024-03-24 19:00:00,BTC/USD,65845,66031,65669,65846,102.99083781,6781534.70643726
1711303200,2024-03-24 18:00:00,BTC/USD,65334,66030,65334,65804,40.98995127,2697302.75337108
1711299600,2024-03-24 17:00:00,BTC/USD,65234,65533,64614,65340,118.29296703,7729262.4657402
1711296000,2024-03-24 16:00:00,BTC/USD,65671,65828,65183,65238,57.54514334,3754130.06121492
1711292400,2024-03-24 15:00:00,BTC/USD,65671,65745,65434,65659,19.43238344,1275910.8642869599
1711288800,2024-03-24 14:00:00,BTC/USD,65359,65898,65302,65630,52.09733239,3419147.9247557
1711285200,2024-03-24 13:00:00,BTC/USD,65635,65812,65270,65349,55.74919777,3643154.32507173
1711281600,2024-03-24 12:00:00,BTC/USD,65340,65773,65207,65659,100.99924717,6631509.56993503
1711278000,2024-03-24 11:00:00,BTC/USD,65095,65340,64988,65340,58.16791091,3800691.2988594
1711274400,2024-03-24 10:00:00,BTC/USD,64905,65358,64881,65102,31.59533357,2056919.40607414
1711270800,2024-03-24 09:00:00,BTC/USD,65250,65250,64817,64892,61.60068377,3997391.57120284
1711267200,2024-03-24 08:00:00,BTC/USD,64550,65257,64483,65257,64.08714294,4182134.6868355805
1711263600,2024-03-24 07:00:00,BTC/USD,64229,64592,64059,64586,42.60199919,2751492.71968534
1711260000,2024-03-24 06:00:00,BTC/USD,64317,64414,64115,64241,29.50322189,1895316.47743549
1711256400,2024-03-24 05:00:00,BTC/USD,64230,64375,64108,64317,19.60882796,1261180.98790332
1711252800,2024-03-24 04:00:00,BTC/USD,63991,64247,63807,64216,87.67177317,5629930.58588472
1711249200,2024-03-24 03:00:00,BTC/USD,64283,64286,63959,63982,47.99579723,3070867.09836986
1711245600,2024-03-24 02:00:00,BTC/USD,64464,64527,64190,64287,40.78585223,2622000.08231001
1711242000,2024-03-24 01:00:00,BTC/USD,64548,64698,64392,64490,12.56154796,810094.2279404
1711238400,2024-03-24 00:00:00,BTC/USD,64007,64576,63966,64536,46.83283427,3022403.79244872
1711234800,2024-03-23 23:00:00,BTC/USD,64755,64802,63921,64001,68.16818790,4362832.193787901
1711231200,2024-03-23 22:00:00,BTC/USD,64941,65061,64755,64756,8.51339728,551293.55426368
1711227600,2024-03-23 21:00:00,BTC/USD,65042,65205,64784,64951,21.44549229,1392906.16972779
1711224000,2024-03-23 20:00:00,BTC/USD,64961,65133,64695,65019,23.33898434,1517477.42280246
1711220400,2024-03-23 19:00:00,BTC/USD,65392,65495,64808,64893,100.33897303,6511296.97683579
1711216800,2024-03-23 18:00:00,BTC/USD,65680,65683,65326,65386,26.46567459,1730484.59874174
1711213200,2024-03-23 17:00:00,BTC/USD,65668,66027,65477,65662,55.23975175,3627152.5794085003
1711209600,2024-03-23 16:00:00,BTC/USD,65108,65804,64897,65668,103.18979143,6776267.22362524
1711206000,2024-03-23 15:00:00,BTC/USD,65264,65356,64761,65108,23.78452152,1548562.6271241598
1711202400,2024-03-23 14:00:00,BTC/USD,64592,65404,64406,65267,100.79660497,6578692.0165769905
